id,full_nr,name,ks,material,commentary,event_type,location,start,end,before_Christ,country_and_unit,participants_role,participant,parish,text,class,technique,parameter,unit,value,acr,trt,trs,trj,trl,kt,kj,kl,element_count,legend,is_original,initial_info,damages,state,color,additional_text,type
3422351,AM F 33210:12,Tallinna I Toidukaubastu. Raamatupidajate kvalifikatsiooni tõstmise kursustel. ,33210.0,hõbeželatiinpaber,,kaubanduse reguleerimine,,,,,Eesti  ,,,,,,,laius,cm,12,AM,,,,,F,12.0,,1.0,Majandusajaloo Muuseumi likvideerimiskomsjoni poolt üleantud esemed. Albumid.,0.0,,kirjaklabri jälg,hea,,,foto
2553454,,,,,,,,,,,,,,,,,,,,,AM,_,8492.0,,,F,,,1.0,,1.0,,,hea,,,foto
4223746,,,,,,,,,,,,,,,,,,,,,ETMM,_,8709.0,,,Af,28.0,M,1.0,,1.0,,,hea,,,plakat
1321336,ETMM _ 4868 Fk 2193/kl,"Elfriede Hilden, portree",2193.0,tselluloid,tselluloidnegatiiv,valmistamine,,,,ei,  ,,,,,,pildistamine,pikkus,cm,12,ETMM,_,4868.0,,,Fk,,kl,1.0,,1.0,Elfride Hilden,,rahuldav,,,foto
3379115,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,13.0,,1.0,Majandusmuuseumi esemete üleandmine AM põhikogusse sesoes likvideerimisega.,1.0,,,hea,,,foto
3739030,AM _ 12944/1 G 1642,Portreed Eesti Korpuse võitlejatest,1642.0,paber,,grupiportree,,,,,  ,autor,"Reever, Paul",,,,tušš,kõrgus,cm,35.3,AM,_,12944.0,,1,G,,,1.0,,,,,rahuldav,,,joonistus
3931161,ETMM _ 12142:318/7 T 232:2/25,Leo Kalmeti foto lavastajana Draamateatri lavastusest Võitlus rindejooneta,232.0,fotopaber,,teatrietendused,,1947,,ei,Eesti  ,teksti autor,"Jakobson, August",,,,mustvalge fotograafia,,,,ETMM,_,12142.0,318.0,7,T,2.0,25,1.0,,1.0,"Draamateater, 1947; A. Jakobson; lavastaja L. Kalmet",,hea,,,foto
3825956,ETMM _ 12907:427 T 170:2/13:72,Voldemar Panso olustikuline foto 1972,170.0,fotopaber,,teater,,1960,1969,ei,Eesti  ,lavastaja,"Panso, Voldemar",,,,mustvalge fotograafia,kõrgus,cm,"17,5",ETMM,_,12907.0,427.0,,T,2.0,0.591666667,1.0,Saadud muuseumile kogumisretkelt Pansode maja pööningule 2017-2018,1.0,"T170:2/13:72
",,hea,,,foto
3483834,ETMM _ 7215 M 8:1/60:12,"Kava, Franz Erika, Tallinna Rahvaülikoolide Seltsi segakoor 25.aastapäev",8.0,paber,,kultuur,,14.12.1930,,ei,  ,seosisik,"Franz, Erika",,,,,,,,ETMM,_,7215.0,,,M,1.0,60:12:00,1.0,,1.0,,,rahuldav,,,kava
4261867,ETMM _ Fk 18617/t,"portree: Asta Ots, 1957",18617.0,fotomaterjal,,teater,,1957,,ei,  ,seosisik,"Ots, Asta",,,,,filmikaader,90 x 120 mm,1,ETMM,_,,,,Fk,,t,1.0,,1.0,TB030122,,hea,,,fotonegatiiv
2613228,,,,,,laulupeod,,27.06.1969,29.06.1969,ei,Eesti  Tallinn,,,,,,,,,,ETMM,_,9166.0,,,Mo,1.0,78:03:00,1.0,,1.0,,,hea,,,foto
3128263,AM _ 20547 TE 1065,Kleit,1065.0,vill,,riietumine ja lisandid,,1900,1905,ei,  ,,,,,,õmblemine,pikkus,cm,135,AM,_,20547.0,,,TE,,,1.0,,1.0,,,hea,,Neg. nr. 41898,kleit
3350204,ETMM _ 7072 T 392:1/247:1,"Eesti NSV Teatriühing, kogutud materjal, Vanemuise näitelava tegevus 1906 - 1908",392.0,paber,,teatritegevus,,1906,1908,ei,  ,seosorganisatsioon,Teater Vanemuine,,,,masinal kirjutamine,dokumendi maht,leht,42,ETMM,_,7072.0,,,T,1.0,247:01:00,1.0,,1.0,,,hea,,,dokument
3433572,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,1.0,,1.0,"Majandusajaloo Muuseumi likvideerimiskomsjoni poolt üleantud esemed(albumid).
",1.0,,,hea,,,foto
2324500,AM _ 26655 A 557:139,Savinõukillud,557.0,savi,,,,,,,,,,,,,,,,,AM,_,26655.0,,,A,139.0,,1.0,Saadud Mati Mandeli juhatatud kaevamistel 1983-1985.a. (I kaevand),,,,hea,,,arheoloogiline leid
3430760,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,30.0,,1.0,"Majandusajaloo Muuseumi likvideerimiskomsjoni poolt üleantud esemed.

",1.0,,,hea,,,foto
2958520,ETMM _ 8880 Mo 10:1/26:44,"Kava,Sümfooniakontsert,dir.
N.Järvi,Pühapäevane sümf.k
1975",10.0,paber,,kultuur,,26.10.1975,,ei,  ,dirigent,"Järvi, Neeme",,,,,,,,ETMM,_,8880.0,,,Mo,1.0,26:44:00,1.0,,1.0,,,hea,,,kava
2564760,,,,,,,,,,,,,,,,,,,,,AM,_,8760.0,,,F,,,1.0,,1.0,,,hea,,,foto
2824458,AM N 43881:9,"Näituse ""Viikingid idateel. Ruunikivid"" avamine",43881.0,fotomaterjal>emulsioon>kromogeenemulsioon,,pildistamine,"aadress Suurgildi hoone, Pikk 17",15.08.2002,,ei,Eesti  Tallinn,autor,"Kärner, Rein",,,,fotograafia>värvifotograafia>kromogeenmenetlus,negatiivi formaat,24 x 36 mm,1,AM,,,,,N,9.0,,1.0,,1.0,,,hea,,,fotonegatiiv
2762403,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,,,1.0,,0.0,,,hea,,,fotonegatiiv
2739613,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,2.0,,1.0,,1.0,,,hea,,,foto
2806850,AM N 8421:2,"Kunstilise isetegevuse ülelinnaline ülevaatus. Tallinnas, Sakala 35.",8421.0,nitrotselluloosfilm,,konkursid - ülevaatused,,20.04.1954,,ei,Eesti  Tallinn,fotograaf,"Kütt, L.",,,,,kõrgus,cm,"2,4",AM,,,,,N,2.0,,1.0,,1.0,,,hea,,,fotonegatiiv
4232009,ETMM _ 8372 M 27:2/20:3,"""Pääsuke"" sopranile klaverisaatega
",27.0,paber,,muusika,,,,,  ,,,,,,käsitsi kirjutamine,,,,ETMM,_,8372.0,,,M,2.0,20:03,1.0,,1.0,,,hea,,,"käsikiri, laul/ vokaalmuusika"
2067720,,,,,,reisialbumid/-päevikud,,,,,  ,,,,,,,,,,AM,,,,,F,139.0,,1.0,,,,,hea,,,foto
3139196,ETMM _ 10396 Fk 83270/r,"Negatiiv, Eduard Oja mälestusõhtu Eesti Teatri- ja Muusikamuuseumis ",83270.0,film,,valmistamine,,,,,  ,autor,"Saarne, Henno",,,,mustvalge fotograafia,filmikaader,90 x 120 mm,1,ETMM,_,10396.0,,,Fk,,r,1.0,,1.0,,,hea,,,fotonegatiiv
2052759,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,127.0,,1.0,,,,,hea,,,foto
2963166,ETMM _ 9712 T 17:2/14:16,Kostüümikavand Frederic Chasuble lavastuses Minu sõber Bunbury teatris Estonia,17.0,paber,,muusikalid,,1970,,ei,Eesti  Tallinn,näitleja,"Zimmermann, Endel",,,,pliiats,,,,ETMM,_,9712.0,,,T,2.0,14:16,1.0,,1.0,,,rahuldav,,mee hallis pintsakus ja pükstes mütsiga,kavand/joonis/eskiis
3297947,ETMM _ 9982 T 187:607/Ar,Die Trutzige,187.0,paber,,näitekirjandus,,,,,  ,autor,"Anzengruber, Ludwig",,,,trükkimine,raamatu maht,lk,69,ETMM,_,9982.0,,,T,607.0,Ar,1.0,,1.0,,,rahuldav,,ENSV Riiklik Avalik Raamatukogu,raamat
2328835,AM _ 32995 A 807:287,Kvartsikild,807.0,kivi,,,,,,,,,,,,,,,,,AM,_,32995.0,,,A,287.0,,1.0,Kaevanud A.Kriiska 1997.a. I kalme äärevarest,,,,hea,,,arheoloogiline leid
2817864,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,1.0,,1.0,,1.0,,,hea,,,fotonegatiiv
2725927,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,4.0,,1.0,,1.0,,,hea,,,foto
2318102,AM _ 13749 A 361:6,Nõelapea,361.0,raud,,,,,,,,,,,,,,,,,AM,_,13749.0,,,A,6.0,,1.0,Kaevanud 1907.a. J. Brasche,,,,hea,,,arheoloogiline leid
3821995,ETMM _ 11191 M 22:1/171:1,"Kõne, Aavik,Juhan, raadiokõne seoses Xi üldlaulupeoga",22.0,paber,,laulupeod,,1936,,ei,  ,autor,"Aavik, Juhan",,,,,,,,ETMM,_,11191.0,,,M,1.0,171:01:00,1.0,,1.0,,"koltunud, kortsunud",rahuldav,,,käsikiri
2425485,ETMM _ 8293 T 429:566/Ar,"Raamat: Oskar Luts, Teosed, Tootsi pulm, Argipäev, ERK, Tallinn 1956",429.0,paber,,ilukirjandus,,,,,  ,autor,"Luts, Oskar",,,,,raamatu maht,lk,264,ETMM,_,8293.0,,,T,566.0,Ar,1.0,,1.0,,,hea,,,raamat
3771672,,,,,,teatrietendused,,1946,,ei,Eesti  ,seosorganisatsioon,Teater Estonia,,,,,kõrgus,cm,"16,5",ETMM,_,5429.0,,,T,3.0,584:12:00,1.0,,1.0,,nööpnõela augud,hea,,,foto
2711408,,,,,,,,,,,,,,,,,,,,,AM,_,17280.0,38.0,,F,10.0,,1.0,,1.0,,,hea,,,foto
2022411,ETMM _ Fk 925/d,"Reprofoto. ""Windsori lõbusad naised"" (V. Oranski), Estonia, 1948. Linda - Juta Arg, Falstaff - Boris Blinov, mrs. Page - Erika Määrits.",925.0,film (materjal),must-valge pöördnegatiiv,,,,,,,,,,,,,laius,mm,36,ETMM,_,,,,Fk,,d,1.0,,0.0,,,hea,,"Slaidiseeria: ""Eesti ballett"".",diapositiiv
4245091,,,,,,valmistamine,,,,,NSVL  ,väljaandja,Üleliiduline Grammofoniplaatide Salvestusstuudio,,,,,läbimõõt,cm,"17,5",ETMM,_,9504.0,,,Hp,,,1.0,,1.0,,,rahuldav,,"A: Z. Levina: Talvemuinsjutt
G. Podelski: Tere päike, tere tuul
B: G. Podelski: Kuidas Te elate inimesed
G. Podelski: Vana kurg",helisalvestis
2511096,AM _ 23047:6 M,denaar,,hõbe,,rahandus,,1000,1100,ei,  ,,,,,,,kaal,g,"1,4",AM,_,23047.0,6.0,,M,,,1.0,,,mündiaare,,määramata,,Hatz V,münt
400565,AM N 44906:5,"Eesti Vabaõhumuuseum, vaateid objektidest",44906.0,fotomaterjal>film>atsetaattselluloosfilm,,pildistamine,,1992,,,Eesti  Tallinn,autor,"Kärner, Rein",,,,fotograafia>mustvalge fotograafia,laius,cm,6,AM,,,,,N,5.0,,1.0,,1.0,Originaal. Autor: Rein Kärner. Pildistamise aeg: 1992. Mõõdud: 6x6 cm. Materjal:atsetaatfilm.,,hea,kollakasvalge,Leitud kolimistööde käigus Eesti Ajaloomuusemist.,fotonegatiiv
4263055,,,,,,,,,,,,,,,,,,,,,ETMM,_,8540.0,,,Af,1.0,M,1.0,,1.0,,,hea,,,plakat
2043800,,,,,,arhitektuur,hoone - rajatis Kiek in de Kök,,,,Eesti  Kesklinna,,,,,,,,,,AM,_,12854.0,106.0,,F,106.0,,1.0,,1.0,,,hea,,,foto
2054376,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,74.0,,1.0,,,,,hea,,,foto
3262992,,,,,,valmistamine,,,,,  ,autor,"Süld, Jaana",,,,digitaalfotograafia,,,,ETMM,_,12763.0,89.0,,Df,,,1.0,SA NUKU 2015. aasta uuslavastuste digifotod.,1.0,"Esietendus: 4. oktoober 2015. Autor: Nathanael West
Dramatiseerijad: Kristiina Jalasto, Mirko Rajas
Lavastaja: Mirko Rajas
Kunstnik: Rosita Raud
Helilooja: Markus Robam
Koreograaf: Maria-Netti Nüganen
Valguskujundaja: Madis Kirkmann

",,hea,,,digitaalne kujutis
4085440,ETMM _ Fk 42010/k,"Naisevõtt, Vene Draamateater, 1952, osades: Jaitšnitsa - S. Gussev",42010.0,fotomaterjal,,teater,,1950,,ei,  ,seosorganisatsioon,ENSV Riiklik Vene Draamateater,,,,,filmikaader,24 x 36 mm,1,ETMM,_,,,,Fk,,k,1.0,,1.0,TB080321,,rahuldav,,,fotonegatiiv
4110456,ETMM _ 8632 Af 930:27/M,Estraadikontserdid. Estraadiõhtu Head uut aastat! 25.01.1960 Eesti kontsert.,930.0,paber,,,,,,,,,,,,,trükkimine,laius,mm,84.5,ETMM,_,8632.0,,,Af,27.0,M,1.0,,1.0,,,rahuldav,,,plakat
2804021,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,1.0,,1.0,,1.0,,,hea,,,fotonegatiiv
2621895,,,,,,,,,,,,,,,,,,,,,AM,_,8903.0,119.0,,F,,,1.0,,1.0,,,hea,,,foto
2694443,AM _ 13741:270 F 17555, 	Fotorepro graafilisest lehest. Vaade Tartule,17555.0,albumiinpaber,,linnad,,,,,Eesti  Tartu,,,,,,mustvalge fotograafia,laius,cm,"10,9",AM,_,13741.0,270.0,,F,,,1.0,,1.0,,,hea,,Õpetatud Eesti Selts,foto
3758724,ETMM _ 5429 T 10:3/560:8,"Foto Estonia teatri lavastusest Bahtšissarai purskkaev, 1945",10.0,fotopaber,,teatrietendused,,1945,,ei,Eesti  ,tantsija,"Arg, Juta",,,,mustvalge fotograafia,kõrgus,cm,17,ETMM,_,5429.0,,,T,3.0,560:08:00,1.0,,1.0,,nööpnõela augud,hea,,,foto
2327358,AM _ 29552 A 580:2544,Sõrmus,580.0,pronks,,arheoloogiline kaevamine,,1989,,ei,  ,,,,,,,,,,AM,_,29552.0,,,A,2544.0,,1.0,Saadud Mati Mandeli juhatatud kaevamistel 1983-1990 aastatel. (II kaevand),,,,hea,,,arheoloogiline leid
3367338,,,,,,kontsertreisid/tuurid,,,,,  ,seosisik,"Sisask, Urmas",,,,,dokumendi maht,leht,2,ETMM,_,12806.0,128.0,,M,1.0,08:12,1.0,Urmas Sisaski poolt üle antud arhiivmaterjalid M438:1,1.0,"M438:1/8:12
",,rahuldav,,,kava
3930570,ETMM _ 11732 M 94:1/15:36,"Kiri, Kaljuste, Heino- I. Kulesova",94.0,paber,,isiklik ja pereelu,,1976,,ei,Vene  ,omanik,"Kaljuste, Heino",,,,,,,,ETMM,_,11732.0,,,M,1.0,15:36,1.0,,1.0,,,rahuldav,,,kiri
2328841,AM _ 32995 A 807:336,Savinõukild,807.0,savi,,,,,,,,,,,,,,,,,AM,_,32995.0,,,A,336.0,,1.0,Kaevanud A.Kriiska 1997.a. I kalme äärevarest,,,,hea,,,arheoloogiline leid
1915839,,,,,,trükkimine/ avaldamine,,1984,,ei,  ,väljaandja,Teater Estonia,,Trükis: postkaart: Laine Mesikäpa poolt kogutud,nimetus lähtedokumendil,,,,,ETMM,_,12542.0,202.0,,T,1.0,35:06:00,1.0,"Laine Mesikäpa dokumendid ja esemed, kostüüm annetatud tema õetütre poolt 2011 -2012",1.0,,,hea,,,dokument
2728579,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,,,1.0,,1.0,,,hea,,,foto
4147216,ETMM _ 10982 T 82:1/5:1,"tekst, Fritz Matti tehtu loetelu",82.0,fotopaber,,teater,,1909,1991,ei,  ,kunstnik,"Matt, Fritz",,,,masinal kirjutamine,dokumendi maht,leht,70,ETMM,_,10982.0,,,T,1.0,05:01,1.0,,1.0,,,hea,,"Fotod:
1. F. Matt. Dekoratsioonikavand A. Hindi näidendile ""Tagaranna meeste kalakuunar"". 1947. Estonia. 
2. F. Mati lavakujundus balletile ""Giselle"". Estonias 1959, 1966.
3. F. Matt. Dekoratsioonikavand A. Adami balletile ""Giselle"". 1959. Estonias 1959, 1966.
4. F. Matt. Maalitud lavapildi tagasein G. Verdi ooperile ""Aida"". Liimvärv. 13.00x11.00 m. Foto lavalt. Estonia 1964.
5. F. Matt. Maalitud lavapildi tagasein G. Verdi ooperile ""Aida"". Liimvärv. 13.00x11.00 m. Foto lavalt. Estonia 1964.
6. F. Matt. Maalitud lavapildi tagasein G. Verdi ooperile ""Aida"". Liimvärv. 13.00x11.00 m. Foto lavalt. Estonia 1964.
7. F. Matt. Gobeläänide maalimine (Botticelli ja Raffaeli maalide ainetel) F. Molnari näidendile ""Olümpia"". Liimvärv. Vene Draamateatris 1970. Vasakul T. Soobi ja T. Pääsukese seccomaalid. RKI II kursuse õppetööd 1967. Juhendaja F. Matt. 
8. F. Matt. Gobeläänide maalimine (Botticelli ja Raffaeli maalide ainetel) F. Molnari näidendile ""Olümpia"". Liimvärv. Vene Draamateatris 1970. 
9. F. Matt. V.I. Lenini portree maalimine juulis 1970. Eesti NSV 30. aastapäeva pidustusteks Komsomoli nim. Staadionil 6.50 x 4.00 m. 
10. F. Matt. Maalitud lavapildi tagasein J. Straussi koomilisele ooperile ""Mustlasparun"". Aniliinmaali tehnika. 12.00 x 9.00 m. Foto lavalt. Leedu NSV Riiklikus Kaunase Muusikateatris 1976. 
11. F. Matt. Fragment ballett ""Coppelia"" dekoratsioonist. Maalimisele eelnev joonistus ja koloreeriva alamaali I etapp. Aniliin, liimvärv ja applikatsioon. 8.00 x 8.00 m. 1978 Vanemuine.
12. F. Matt. L. Delibesi ballett ""Coppelia"". Dekoratsiooni osaline montaaž. Foto lavalt. Märts 1978. Vanemuine.
13. F. Matt. Lavakujunduse kavand A. Ostrovski draamale ""Kaasavaratu"". Guašš. Eesti NSV Riiklik Vene Draamateater 1979. 
14. F. Matt. A. Ostrovski draama ""Kaasavaratu"".  Fragment 2 v. dekoratsioonist. Liimvärv. 8.00 x 6.00 m. Vene Dramateater 1979.
15-20. F. Matt. Kostüümikavand A. Ostrovski draamale ""Kaasavaratu"". Eesti NSV Riiklik Vene Draamateater 1979. 
21-31. Dekoratsioonimaali metoodilised näidised. Vanemuine 1982. Liimvärv. Lavamõõtmeis: Männid; Talumaja möödunud sajandist; Interjöör; Detail raidraudkivi müürist; Fragment mitmeplaanilisest kindlusemüürist; Talvine mets; Sügis; Fragment klaasitsistlikust arhitektuurist...
32-33. J. Kunderi ""Kroonu onu"", Vanemuine 1983. Ringreisi variant. Välispilt ja interjöör. Aniliin. ",dokument
3628664,ETMM _ 11247 T 131:2/30:3,"Dekoratsioonikavand lavastusele Elu mõistab kohut. Marienhof, Valga Säde 1948, ei teostunud",131.0,paber,,teatrietendused,,1948,,ei,  ,seosorganisatsioon,Valga Teater Säde,,,,akvarell,kõrgus,cm,"25,5",ETMM,_,11247.0,,,T,2.0,30:03:00,1.0,"saadud ""Vanemuisest""",1.0,J. W. Goethe; 10.02.1992; kostüüm,,hea,,"II vaatus, 4. pilt - Mr. Landmore kabinet Bostonis - öö",kavand/joonis/eskiis
1986753,ETMM _ 7409 Af 170:22/T,"Plakat, Piirsalu Haridusselts, aktus, segakoor, pasunakoor, Salmisto, Mihkel Aitsam, 1928",170.0,paber,,teater,,,,,  ,autor,"Aitsam, Mihkel",,,,trükkimine,laius,cm,35.5,ETMM,_,7409.0,,,Af,22.0,T,1.0,plakatikogu: haridusseltsid,1.0,"koolimajas 24.02.1928 aktus, kõne, muusikalised etteasted, deklamatsioonid, kurbmäng 4. vaatuses, tants, ilutulestik, einelaud","murdejooned, pleekinud",rahuldav,,"suur formaat, helerohelisel paberil mustade tähtedega ilukirjas trükitud, kaunistuseks jooned",plakat
3176852,AM _ 13738:44/1 P 3589,Initsiaalpitsat ,3589.0,metall,,,,,,,,,,,,,,diameeter,cm,"1,6",AM,_,13738.0,44.0,1,P,,,1.0,,1.0,,Korras,hea,,EK; VS,pitsat
2313061,AM _ 13749 A 29:292,Savinõukillud,29.0,savi,,,,,,,,,,,,,,,,,AM,_,13749.0,,,A,292.0,,1.0,Kaevanud A. Friedenthal 1908-09.a.,,,,hea,,,arheoloogiline leid
2164887,,,,,,,,,,,,,,,,,,,,,ETMM,_,2561.0,,,T,1.0,42:163,1.0,,1.0,,,hea,,,kava
3393198,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,142.0,,1.0,"Majandusajaloo Muuseumi likvideerimiskomsjoni poolt üleantud albumid.
",1.0,,,hea,,,foto
4295178,ETMM _ Fk 48909/k,"Rong väljub hommikul, Draamateater, 1971, osades: Õpetajanna - Meeli Sööt",48909.0,fotomaterjal,,teater,,,,,  ,autor,"Saarne, Henno",,,,,filmikaader,24 x 36 mm,1,ETMM,_,,,,Fk,,k,1.0,,1.0,TB010322,,hea,,,fotonegatiiv
3225111,ETMM _ 4868 Fk 5544/kl,"Toomas Nipernaadi, Draamateater, 1936, stseen kolmandast novellist Pärlipüüdja",5544.0,fotoemulsioon,,teater,,,,,  ,näitleja,"Raik, Magda",,,,mustvalge fotograafia,kujutise kõrgus,cm,15,ETMM,_,4868.0,,,Fk,,kl,1.0,,1.0,,,hea,,,fotonegatiiv
2810855,,,,,,teatrietendused,,1940,,ei,Eesti  Tallinn,seosorganisatsioon,Tallinna Töölisteater,,,,,laius,cm,10,ETMM,_,4868.0,,,Fk,,kl,1.0,,1.0,,,hea,,,fotonegatiiv
3942688,AM _ R- 2237,Biblia,2237.0,paber,,kultuur,,,,,Saksamaa  ,,,,,,trükkimine,kõrgus,cm,"24,5",AM,_,,,,R-,,,1.0,,1.0,,"koltunud, määrdunud, seljal rebend",rahuldav,,"Raamat nahkköites, puust kaantega. Välja antud Hamburgis 1714.a. 494 lk. ",raamat
1462202,ETMM _ 12411:32 M 200:1/33:39,Kava-Kontserdid Orel korda!,200.0,paber,,esinemised,,05.03.1995,,ei,  ,,,,,,,,,,ETMM,_,12411.0,32.0,,M,1.0,33:39:00,1.0,"Ester Mägi isikukogu, kontserdikavad, M 200",,1995.Tallinna Toomkirikus,,rahuldav,,,kava
3823000,ETMM _ 9916 M 1:1/57:16,"Mihkel Süda rahakaart Peeter Südale, 22. november 1904",1.0,paber,,koostamine,,22.11.1904,,ei,Eesti  Kihelkonna,adressaat,"Süda, Peeter",,,,käsitsi kirjutamine,,,,ETMM,_,9916.0,,,M,1.0,57:16:00,1.0,,1.0,,,hea,,,"kiri, postkaart"
2946161,ETMM _ 5475 T 14:2/39:1,Dekoratsioonikavand lavastusele Hamlet Draamateatris,14.0,paber,,teatrietendused,,1949,,ei,Eesti  Tallinn,seosisik,"Shakespeare, William",,,,guašš,,,,ETMM,_,5475.0,,,T,2.0,39:01:00,1.0,,1.0,,,hea,,Loss,kavand/joonis/eskiis
3200473,ETMM _ 8201 M 13:1/143:5,Kiri Aino Tammele O. Krickmannilt,13.0,paber,,kirjavahetus,,10.05.1915,,ei,Eesti Tartumaa ,adressaat,"Tamm, Aino",Tartumaa,,,,,,,ETMM,_,8201.0,,,M,1.0,143:05:00,1.0,,1.0,,,hea,,,kiri
2045933,,,,,,loodus,,,,,Šveits  ,,,,,,,laius,cm,"16,1",AM,,,,,F,75.0,,1.0,,1.0,,,hea,,Shwarze Lütschine mit Wetterhorn.,postkaart
2613607,,,,,,laulupeod,,27.06.1969,29.06.1969,ei,Eesti  Tallinn,,,,,,,,,,ETMM,_,8209.0,,,Mo,1.0,65:04:00,1.0,,1.0,,,hea,,,foto
2143099,,,,,,"muusika, teater, tants",,1970,,ei,  ,osaleja,"Mesikäpp, Laine",,,,,,,,ETMM,_,9106.0,,,T,2.0,0.490972222,1.0,,1.0,,,hea,,,foto
3139435,,,,,,joonistamine,,1970,,ei,  ,autor,"Uuetoa, Helge",,,,pliiats,lehe kõrgus,cm,31,ETMM,_,11671.0,29.0,5,T,2.0,18:05,1.0,,1.0,,,hea,,,kavand/joonis/eskiis
3854219,ETMM _ 11673 M 164:1/29:35,"Kiri, Lepnurm, Hugo - W. Meyer zu Uptrup Berliinist",164.0,paber,,isiklik ja pereelu,,03.07.1988,,ei,  ,,,,,,,,,,ETMM,_,11673.0,,,M,1.0,29:35:00,1.0,,1.0,,,rahuldav,,,kiri
2573703,,,,,,,,,,,,,,,,,,,,,AM,_,8861.0,,,F,,,1.0,,1.0,,,hea,,,foto
4311949,,,,,,valmistamine,,,,,  ,väljaandja,Parlophon,,,,,läbimõõt,cm,25,ETMM,_,9967.0,,,Hp,,,1.0,,1.0,,,rahuldav,,"A: Eesti potpourri, seade Kirillov
B:  Tõmba Jüri, sõnad A. Trilljärv, sead. Kirillov. Harmoonika R. Salong, refrään: A. Sällik",helisalvestis
3275662,AM _ 33638 K 12530,Karp KALEV,12530.0,metall,Plekk,pagari- ja kondiitritööstus,linn Tallinn,,,,NSVL  ,valmistaja,Kondiitritoodete Vabrik Kalev,,,,,kõrgus,cm,"6,4",AM,_,33638.0,,,K,,,1.0,,1.0,,Tugevasti kulunud,rahuldav,,"Kõik 12. märtsil 1950. a. NSV Liidu
Ülemnõukogu valimistele!",laegas/karp
2043740,,,,,,taluhooned,,,,,Eesti  ,,,,,,,,,,AM,_,12854.0,788.0,,F,788.0,,1.0,,1.0,,,hea,,,foto
4036201,ETMM _ 11732 M 94:1/106:17,"Foto, Kaljuste, Heino-kolleeg Ludmilla Väinmaa",94.0,fotomaterjal,,fotograafia,,,,,  ,osaleja,"Kaljuste, Heino",,,,,,,,ETMM,_,11732.0,,,M,1.0,106:17:00,1.0,,1.0,,,rahuldav,,,foto
3771077,ETMM _ T 402:650/Ar,Uks lahti!,402.0,paber,,trükkimine/ avaldamine,linn Tartu,1921,,ei,Eesti  ,kirjastaja,Odamees,,,,trükkimine,raamatu maht,lk,27,ETMM,_,,,,T,650.0,Ar,1.0,,1.0,,,rahuldav,,O. Aloe autogramm,raamat
2344833,AM _ 27901 K 10251,Karp MARZIPAN GEORG STUDE,10251.0,metall,Plekk,pagari- ja kondiitritööstus,linn Tallinn,1927,1935,ei,Eesti  ,valmistaja,Georg Stude kondiitritööstus,,,,,kõrgus,cm,"2,5",AM,_,27901.0,,,K,,,1.0,,1.0,,Värv on kohati kulunud,rahuldav,,"J. MÄNNIK & G. LINHOLM TALLINN
(kulunud)",laegas/karp
2402823,ETMM _ 8293 T 429:163/Ar,"Raamat: W. M. Thackeray, Henry Esmond I, Ilukirjandus ja Kunst, Tartu 1940",429.0,paber,,ilukirjandus,,,,,  ,autor,"Thackeray, William Makepeace",,,,,raamatu maht,lk,362,ETMM,_,8293.0,,,T,163.0,Ar,1.0,,1.0,,,hea,,,raamat
2319866,AM _ 20266:3 A 460:2,Savinõukild,460.0,savi,,,,,,,,,,,,,,,,,AM,_,20266.0,3.0,,A,2.0,,1.0,Leitud Kurna-Mõisakülast nn. Abru äärest,,,,rahuldav,,,arheoloogiline leid
3632742,ETMM _ 7224 Fk 36127/r,"Rigoletto, Teater Estonia, 1953, osades: Hertsog – Enno Eesmaa, Maddalena – Vivika Vasar",36127.0,film,,teater,,1953,,ei,  ,seosorganisatsioon,Rahvusooper Estonia,,,,mustvalge fotograafia,negatiivi formaat,60 x 60 mm,1,ETMM,_,7224.0,,,Fk,,r,1.0,,1.0,,,rahuldav,,,fotonegatiiv
2826135,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,23.0,,1.0,,1.0,,,hea,,,fotonegatiiv
3860250,ETMM _ 1576 M 2:731/Ar,Kanepi laulupäeva laulud,2.0,paber,,laulupeod,,,,,  ,,,,,,trükkimine,trükise maht,lk,28,ETMM,_,1576.0,,,M,731.0,Ar,1.0,,1.0,,,rahuldav,,A. Kasemetsa autogramm,trükinoot
2449314,,,,,,,,,,,,,,,,,,,,,ETMM,_,8291.0,,,T,1.0,56:61,1.0,,1.0,,,hea,,,kava
2050950,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,10.0,,1.0,,,,,hea,,,foto
2794654,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,,,1.0,,1.0,,,hea,,,fotonegatiiv
2520240,,,,,,,,,,,,,,,,,,,,,ETMM,_,7669.0,,,Mo,1.0,26:09:00,1.0,,1.0,,,hea,,,kava
