station_id,Aluminium_2019,Aluminium_2020,Ammonium_2019,Ammonium_2020,Boron_2019,Boron_2020,Chloride_2019,Chloride_2020,Coli-like-bacteria-Colilert_2019,Coli-like-bacteria-Colilert_2020,Coli-like-bacteria_2019,Coli-like-bacteria_2020,Colony-count-at-22-C_2019,Colony-count-at-22-C_2020,Color-Pt-Co-unit_2019,Color-Pt-Co-unit_2020,Color-Pt/Co-scale_2019,Color-Pt/Co-scale_2020,Electrical-conductivity_2019,Electrical-conductivity_2020,Enterococci_2019,Enterococci_2020,Escherichia-coli-Colilert_2019,Escherichia-coli-Colilert_2020,Escherichia-coli_2019,Escherichia-coli_2020,Fluoride_2019,Fluoride_2020,Iron_2019,Iron_2020,Manganese_2019,Manganese_2020,Nitrate_2019,Nitrate_2020,Nitrite_2019,Nitrite_2020,Odour-dilution-level_2019,Odour-dilution-level_2020,Oxidability_2019,Oxidability_2020,Smell-ball-units_2019,Smell-ball-units_2020,Sodium_2019,Sodium_2020,Sulphate_2019,Sulphate_2020,Taste-ball-units_2019,Taste-ball-units_2020,Taste-dilution-degree_2019,Taste-dilution-degree_2020,Turbidity-NTU_2019,Turbidity-NTU_2020,pH _2019,pH _2020,compliance_2019,compliance_2020,compliance_2021
402,20.0,,0.21,,200.0,,188.0,,,,0.0,5.0,96.0,46.0,10.0,,30.0,10.0,953.0,970.0,0.0,,,,0.0,0.0,0.69,,,,31.0,,0.09,,0.007,,,,1.68,,,,110.0,,28.0,,,,,,2.35,2.75,8.1,8.0,1.0,1.0,1.0
1142,,,0.23,,,,,,,,0.0,,,,,,9.5,,445.0,,,,,,0.0,,,,68.1,,30.0,,,,,,3.0,,,,,,,,,,,,3.0,,0.65,,7.56,,0.0,,0.0
312,,,0.05,0.05,,,,,,,7.0,0.0,4.0,0.0,,,0.0,0.0,605.0,737.0,,,,,0.0,0.0,,,21.0,20.0,10.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.4,7.2,1.0,0.0,0.0
360,,,0.05,0.05,,,,,,,0.0,0.0,4.0,0.0,,,0.0,0.0,462.0,530.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.5,7.4,0.0,0.0,0.0
829,,,0.18,0.25,,,,,0.0,0.0,,,4.0,0.0,,,13.0,2.0,633.0,662.0,0.0,,0.0,0.0,,,,,990.0,23.0,15.0,5.0,,,,,8.0,1.0,0.8,,,,73.6,,24.0,,,,1.0,1.0,3.0,1.0,7.7,7.8,1.0,0.0,0.0
707,,,0.05,0.08,1.0,0.766,,,,,0.0,0.0,2.0,12.0,,,3.0,3.0,574.0,200.0,,,,,0.0,0.0,1.25,0.78,190.0,41.0,,,,,0.003,0.003,,,,,1.0,1.0,,,,,1.0,1.0,,,0.8,0.7,7.75,7.82,0.0,0.0,0.0
826,,,0.31,0.68,,,218.0,163.0,0.0,0.0,,,0.0,19.0,,,3.0,2.0,975.0,674.0,,,0.0,0.0,,,,,36.0,25.0,5.0,181.0,,,,,4.0,2.0,,,,,,,,,,,4.0,2.0,1.0,1.0,8.2,7.6,0.0,1.0,0.0
1693,,,0.05,0.05,,,,,,,17.0,0.0,,,,,0.0,25.0,413.0,439.0,,,,,0.0,0.0,0.2,0.2,171.0,76.0,,34.0,,,,0.002,1.0,4.0,,,,,,,,,,,1.0,4.0,1.9,1.0,7.9,8.0,1.0,0.0,1.0
168,,5.0,,0.05,,0.096,,136.0,,0.0,,,,59.0,,,,7.0,,1547.0,,0.0,,0.0,,,,0.15,,222.0,,140.0,,2.0,,0.01,,2.0,,1.3,,,,63.5,,3.0,,,,2.0,,1.0,,7.4,,1.0,1.0
438,10.0,,0.05,,0.1,,7.3,,,,0.0,0.0,4.0,0.0,,,0.0,0.0,588.0,596.0,0.0,,,,0.0,0.0,0.6,,56.0,20.0,10.0,15.0,2.1,,0.003,,1.0,1.0,0.9,,,,5.8,,34.0,,,,1.0,1.0,1.0,1.0,7.4,7.4,0.0,0.0,0.0
1741,,,0.28,0.26,,,,,,,0.0,0.0,,,,,9.1,8.5,388.0,391.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,5.1,4.3,7.59,7.62,0.0,0.0,1.0
436,,,0.05,0.05,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,308.0,494.0,,,,,0.0,0.0,,,20.0,42.0,26.0,45.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.4,7.3,0.0,0.0,0.0
1555,,,0.05,0.05,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,465.0,483.0,,,,,0.0,0.0,,,20.0,20.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.3,7.1,0.0,0.0,0.0
243,50.0,,0.027,0.02,0.19,,4.8,,,,0.0,,,,,,5.0,5.0,538.0,532.0,0.0,,,,0.0,0.0,1.4,,33.0,,11.0,,0.1,,0.025,,,,1.0,,,,54.0,,63.0,,,,,,0.5,0.5,8.3,8.2,0.0,0.0,0.0
442,10.0,10.0,0.05,0.05,0.1,0.1,3.0,19.0,,,1.0,0.0,34.0,218.0,5.0,5.0,0.0,0.0,719.0,722.0,0.0,0.0,,,0.0,0.0,0.1,0.6,34.0,20.0,10.0,13.0,1.7,13.0,0.02,0.05,1.0,1.0,1.3,1.7,0.0,0.0,3.0,15.0,8.5,68.0,1.0,0.0,1.0,1.0,1.0,1.0,7.39,7.37,1.0,0.0,0.0
664,,,,,,,,,,,0.0,0.0,19.0,3.0,,,6.8,3.0,696.0,699.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,14.8,,,,1.0,1.0,0.78,0.5,7.86,7.86,0.0,0.0,0.0
883,,,,,,,,,,0.0,,,,26.0,,,,5.0,,774.0,,0.0,,0.0,,,,,,25.0,,,,,,,,2.0,,,,,,,,,,,,2.0,,1.0,,7.2,,0.0,0.0
871,4.2,5.0,0.08,0.09,0.154,0.13,208.0,198.0,0.0,0.0,0.0,0.0,33.0,69.0,5.0,5.0,8.3,6.8,970.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.69,339.0,131.0,2.0,2.0,0.45,0.45,0.01,0.01,1.0,4.0,1.34,1.2,0.0,0.0,93.6,99.0,3.0,3.0,0.0,0.0,1.0,4.0,1.0,1.0,8.15,8.22,1.0,0.0,0.0
843,,,0.05,,,,,,0.0,,,,,,,,5.0,,892.0,,,,0.0,,,,0.38,,140.0,,5.0,,,,,,2.0,,,,,,,,,,,,2.0,,1.0,,7.0,,0.0,,0.0
1473,,,,,,,,,,,0.0,0.0,,4.0,,,0.0,0.0,536.0,557.0,,,,,0.0,0.0,,,20.0,20.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.4,7.3,0.0,0.0,0.0
1820,,5.0,0.38,0.34,,,,,,,0.0,0.0,,,,,11.2,13.9,348.0,349.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,11.4,,,,,1.0,1.0,0.5,0.5,7.78,7.84,0.0,0.0,0.0
187,,,0.05,0.05,,,,,,,0.0,0.0,4.0,0.0,,,0.0,0.0,348.0,498.0,,,,,0.0,0.0,,,20.0,20.0,10.0,10.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.4,7.6,0.0,0.0,0.0
976,,,,,,,,,,0.0,,,,300.0,,,,17.0,,632.0,,,,0.0,,,,,,59.0,,337.0,,,,,,2.0,,,,,,,,,,,,2.0,,1.8,,7.2,,1.0,1.0
1008,,,,,,,,,0.0,1.0,,,4.0,14.0,,,2.0,2.0,570.0,565.0,,,,0.0,,,,,18.0,76.0,5.0,15.0,,,,,2.0,2.0,,,,,,,,,,,2.0,2.0,1.0,1.0,7.6,8.0,0.0,1.0,0.0
300,5.0,5.0,0.05,0.05,0.01,0.009,16.0,12.0,0.0,2.0,0.0,0.0,13.0,28.0,,,5.0,5.0,715.0,669.0,0.0,0.0,0.0,0.0,0.0,,0.15,0.15,28.0,80.0,5.0,2.0,4.2,4.4,0.01,0.01,4.0,4.0,0.8,2.2,,,5.9,4.5,52.0,57.0,,,4.0,4.0,1.0,3.1,7.4,7.6,0.0,1.0,0.0
970,20.0,,0.21,0.17,0.1,,150.0,,,0.0,0.0,,2.0,,,,5.0,5.0,730.0,710.0,0.0,0.0,,0.0,0.0,,0.79,,24.0,20.0,61.0,42.0,0.1,,0.016,,,,,,,,51.0,,22.0,,,,,,0.5,0.5,8.0,8.0,1.0,0.0,1.0
1144,,,,,0.718,0.773,,,,,0.0,0.0,15.0,55.0,,,3.0,3.0,220.0,200.0,,,,,0.0,0.0,0.97,1.19,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,0.5,0.5,8.1,7.13,0.0,0.0,0.0
198,,,0.14,0.22,,,,,,,0.0,0.0,,,,,19.0,11.9,910.0,913.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,2.38,3.18,7.71,8.05,0.0,0.0,1.0
1818,,,0.22,0.22,,,,,,,0.0,0.0,,,,,7.5,11.0,505.0,520.0,,,,,0.0,0.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,2.0,1.0,0.5,1.76,7.99,7.93,0.0,0.0,0.0
1736,,,,0.08,,,,,,,0.0,0.0,4.0,3.0,,,0.0,8.6,534.0,669.0,,0.0,,,0.0,0.0,,,,49.8,,30.0,,,,,1.0,3.0,,,,,,,,,,,1.0,,1.7,0.5,7.2,7.33,0.0,0.0,0.0
925,,,0.1,0.15,,,,,0.0,0.0,,,,300.0,,,3.0,3.0,506.0,520.0,,,0.0,0.0,,,1.4,1.3,59.0,30.0,5.0,10.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.8,8.0,0.0,0.0,0.0
1431,,,0.08,,,,,,,,0.0,,28.0,,,,14.9,,911.0,,0.0,,,,0.0,,,,145.0,,30.0,,,,,,1.0,,,,,,,,,,,,1.0,,3.0,,7.95,,0.0,,0.0
1300,,,0.08,,,,,,,,0.0,0.0,,0.0,,,4.1,0.0,556.0,490.0,,,,,0.0,0.0,,,,174.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,0.5,2.2,7.42,7.3,0.0,0.0,0.0
1490,,,0.05,0.05,,,440.0,348.0,2419.6,0.0,,,91.0,,,,18.0,19.0,2080.0,1693.0,0.0,,51.2,0.0,,,,,65.0,,9.0,,0.45,,0.01,,2.0,2.0,4.6,,,,223.7,,136.0,,,,2.0,2.0,1.0,1.0,7.0,7.1,1.0,1.0,0.0
328,,,0.05,0.05,,,,,,,0.0,0.0,83.0,0.0,,,0.0,0.0,396.0,501.0,,0.0,,,0.0,0.0,,,20.0,20.0,,21.0,,,,,1.0,1.0,,2.1,,,,6.7,,19.0,,,1.0,1.0,1.0,1.0,7.5,7.3,0.0,0.0,0.0
383,,,0.1,,,,,,,,0.0,0.0,,0.0,,,9.9,14.9,934.0,971.0,,,,,0.0,0.0,,,,,,,,,,,3.0,4.0,,,,,,,,,,,3.0,4.0,1.16,2.98,8.04,8.21,0.0,0.0,0.0
1913,,,,,,,,,0.0,0.0,,,88.0,25.0,,,3.0,5.0,688.0,695.0,,,0.0,0.0,,,,,16.0,27.0,,,,,,,2.0,1.0,,,,,,,,,,,2.0,1.0,1.2,1.0,7.5,7.7,0.0,0.0,0.0
718,,,0.18,,,,,,,0.0,0.0,,,0.0,,,2.3,2.0,553.0,556.0,,,,0.0,0.0,,,,,12.0,,,,,,,,,,,,,,,,,,,,,0.55,0.5,7.9,7.9,0.0,0.0,0.0
474,,,,0.05,,,,,,,0.0,0.0,1.0,0.0,1.7,2.2,,,561.0,564.0,,,,,0.0,0.0,,,22.0,20.0,20.0,20.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.2,0.2,7.6,7.6,0.0,0.0,0.0
1895,,,0.05,,,,,,0.0,0.0,,,,34.0,,,9.0,8.0,415.0,430.0,,,0.0,0.0,,,,,145.0,,,,,,,,2.0,2.0,,,,,,,,,,,2.0,2.0,2.2,1.0,7.3,7.5,0.0,0.0,0.0
358,,,,,,,,,,,0.0,0.0,7.0,6.0,,2.0,0.0,,269.0,392.0,,0.0,,,0.0,0.0,1.1,1.0,,80.0,,,,,,,1.0,1.0,1.1,1.5,,,,,,,,,1.0,1.0,1.0,0.18,7.4,7.5,0.0,0.0,0.0
1131,,,0.05,0.05,,,,,,,0.0,0.0,,0.0,5.0,5.0,,,503.0,555.0,0.0,0.0,,,0.0,0.0,,,34.0,58.0,0.5,0.5,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,7.75,7.81,0.0,0.0,0.0
2416,,,,1.0,,,,,,0.0,,,,3.0,,,,24.0,,1003.0,,0.0,,0.0,,,,,,1210.0,,66.0,,,,,,4.0,,,,,,,,,,,,4.0,,3.1,,7.8,,1.0,0.0
207,,,0.24,,,,,,,,0.0,0.0,66.0,4.0,,,0.0,,464.0,,0.0,0.0,,,0.0,0.0,,,20.0,,300.0,,,,,,1.0,,1.5,,,,4.7,,1.0,,,,1.0,,1.0,,7.5,,1.0,0.0,0.0
585,,10.0,,,,,,3.4,,,,0.0,,4.0,,,,0.0,,443.0,,0.0,,,,0.0,,,,705.0,,16.0,,1.0,,0.003,,1.0,,1.3,,,,7.7,,22.0,,,,1.0,,6.7,,7.4,,1.0,1.0
830,,,0.36,,,,,,0.0,0.0,,,0.0,3.0,,,3.0,3.0,615.0,622.0,,,0.0,0.0,,,,,130.0,90.0,41.0,40.0,,,,,1.0,2.0,,,,,,,,,,,1.0,2.0,1.0,1.0,7.6,7.7,0.0,0.0,1.0
1279,,,0.037,,,,,,,0.0,0.0,,,0.0,,,5.0,3.9,599.0,597.0,,,,0.0,0.0,,,,100.0,19.0,,,,,,,,,,,,,,,,,,,,,1.0,0.52,7.6,7.7,0.0,0.0,0.0
1192,,,,,,,,,0.0,0.0,,,177.0,38.0,,,5.0,4.0,554.0,600.0,,,0.0,0.0,,,,,60.0,160.0,,,,,,,2.0,4.0,,,,,,,,,,,2.0,4.0,1.0,1.1,7.5,7.6,0.0,0.0,0.0
1792,,,0.1,0.08,,,,,,,0.0,0.0,80.0,0.0,,,,8.8,972.0,791.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,1.0,,,0.0,,,,,,0.0,,,1.0,0.5,0.95,7.9,7.12,0.0,0.0,0.0
570,,,0.05,,,,,,,,0.0,,,,,,0.0,,366.0,,,,,,0.0,,,,23.0,,10.0,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,7.7,,0.0,,0.0
1343,5.0,,0.2,,,,52.0,,,,,,4.0,,,,2.0,,490.0,,0.0,,,,,,0.54,,87.0,,17.2,,,,,,4.0,,1.2,,,,42.1,,10.0,,,,4.0,,1.8,,7.5,,0.0,,0.0
537,10.0,,0.05,0.05,0.2,,17.0,,,,0.0,0.0,30.0,19.0,,,0.0,0.0,291.0,454.0,0.0,0.0,,,0.0,0.0,0.2,,20.0,20.0,10.0,10.0,1.8,,0.007,,,1.0,0.9,1.2,,,10.0,9.5,26.0,26.0,,,1.0,1.0,1.0,1.0,7.7,7.5,0.0,0.0,0.0
281,,,0.14,0.05,,,,,,,0.0,0.0,1.0,0.0,9.8,,,0.0,502.0,403.0,,,,,0.0,0.0,,,20.0,20.0,,,,,,,,1.0,,,0.0,,,,,,0.0,,,1.0,0.4,1.0,7.7,7.6,0.0,0.0,0.0
247,,,0.16,,,,,,,,0.0,,46.0,,,,5.0,,561.0,,,,,,0.0,,,,2100.0,,20.0,,,,,,,,,,,,,,,,,,,,26.0,,7.7,,1.0,,1.0
1585,,,0.05,0.05,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,416.0,603.0,,,,,0.0,0.0,,,20.0,20.0,10.0,11.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.1,7.2,0.0,0.0,0.0
511,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,337.0,325.0,,,,,0.0,0.0,,,20.0,20.0,10.0,169.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.4,7.4,0.0,1.0,1.0
195,,,0.21,0.21,,,,,,,0.0,0.0,4.0,4.0,,,5.5,5.3,886.0,882.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.2,0.56,7.94,8.02,0.0,0.0,0.0
784,,,,,,,,,,,0.0,0.0,0.0,14.0,,,0.0,0.0,344.0,454.0,,,,,0.0,0.0,,,20.0,20.0,14.0,10.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.5,7.5,0.0,0.0,0.0
1593,,,,0.52,,,,,0.0,0.0,,,41.0,300.0,,,6.0,10.0,785.0,703.0,,0.0,0.0,0.0,,,,,,300.0,,1270.0,,,,,2.0,2.0,,5.7,,,,62.3,,3.0,,,2.0,,1.0,1.0,7.3,7.3,0.0,1.0,0.0
1307,,10.0,0.15,0.14,,0.2,,117.0,,,77.0,0.0,54.0,60.0,,,0.0,0.0,706.0,720.0,5.0,0.0,,,4.0,0.0,,0.5,200.0,197.0,10.0,36.0,,1.0,,0.003,1.0,1.0,1.1,1.5,,,,84.0,,1.0,,,1.0,1.0,3.7,3.4,7.5,8.0,1.0,0.0,0.0
534,,,0.05,0.05,,,,,,,0.0,0.0,0.0,87.0,,,0.0,0.0,552.0,185.0,,,,,0.0,0.0,,,20.0,20.0,10.0,10.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.4,7.2,0.0,0.0,0.0
1090,,,,,,,,,0.0,0.0,,,4.0,0.0,,,2.0,7.0,517.0,478.0,,,0.0,0.0,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,,2.0,4.0,1.7,5.6,7.7,8.0,0.0,0.0,0.0
652,5.0,,,,0.679,,,,,,0.0,0.0,7.0,3.0,,,5.8,5.9,907.0,962.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,51.6,,110.0,,,,1.0,1.0,2.97,2.5,7.45,7.44,0.0,0.0,0.0
280,,,,0.05,,,,,,,0.0,0.0,,0.0,1.5,,,0.0,478.0,369.0,,,,,0.0,0.0,,,29.0,,,,,,,,,1.0,,,0.0,,,,,,0.0,,,1.0,0.2,1.0,8.0,7.6,0.0,0.0,0.0
1767,,,0.08,0.08,,,,,,,5.0,0.0,4.0,,,,8.8,8.5,794.0,788.0,0.0,,,,4.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,0.5,0.5,7.45,7.5,1.0,0.0,0.0
994,,5.0,0.044,0.08,,0.418,,18.0,0.0,0.0,,,,3.0,,,8.0,7.0,743.0,717.0,,0.0,0.0,0.0,,,,0.47,10.0,10.0,,3.2,,0.5,,0.01,,2.0,,1.6,,,,35.2,,28.0,,,,2.0,0.5,1.0,7.3,7.5,0.0,0.0,0.0
841,5.0,5.0,0.12,0.05,0.725,0.444,133.0,120.0,0.0,6.0,,0.0,39.0,17.0,,,5.0,6.0,713.0,693.0,0.0,0.0,0.0,0.0,,0.0,1.4,0.88,69.0,138.0,6.0,9.0,0.45,0.5,0.01,0.01,4.0,2.0,1.4,0.8,,,75.2,64.9,34.0,34.0,,,4.0,2.0,1.0,1.0,8.0,8.2,0.0,1.0,1.0
2133,,,0.09,,,,,,,,0.0,,0.0,,,,0.0,,357.0,,,,,,0.0,,1.5,,36.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,8.1,,0.0,,1.0
1735,,,,0.15,,,,,,,,0.0,,,,,,11.1,,143.0,,,,,,0.0,,,,604.0,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,2.43,,7.92,,1.0,0.0
380,,,0.05,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,572.0,576.0,,,,,0.0,0.0,,,20.0,20.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.4,7.5,0.0,0.0,0.0
1092,5.0,,0.05,,0.133,,100.0,,1.0,0.0,,,60.0,168.0,,,4.0,5.0,570.0,551.0,0.0,0.0,0.0,0.0,,,0.63,,22.0,,5.5,,0.45,,0.01,,2.0,4.0,0.64,,,,51.4,,13.0,,,,2.0,4.0,1.0,1.0,7.9,8.1,1.0,0.0,1.0
1439,,,0.05,,,,,,,,0.0,31.0,0.0,300.0,,,0.0,0.0,325.0,540.0,0.0,28.0,,,0.0,0.0,,0.3,43.0,54.0,13.0,10.0,1.7,,0.002,,1.0,1.0,3.0,3.3,,,140.0,132.0,2.2,1.0,,,,1.0,1.0,1.0,7.3,7.4,0.0,1.0,0.0
735,,,0.05,,,,,,0.0,0.0,,,0.0,0.0,,,3.0,3.2,694.0,708.0,0.0,,0.0,0.0,,,,,29.0,170.0,5.0,,,,,,2.0,,2.8,,,,37.2,,49.0,,,,,,1.0,0.66,7.3,7.7,0.0,0.0,0.0
1235,,,0.05,0.05,0.811,0.996,,,,,0.0,0.0,8.0,3.0,,,0.5,3.0,736.0,546.0,,,,,0.0,0.0,1.5,1.5,,33.0,,,,,0.003,0.003,,,,,1.0,1.0,,,,,1.0,1.0,,,,0.5,7.58,7.95,0.0,0.0,0.0
443,,50.0,0.05,0.05,,0.02,,0.95,,,0.0,,33.0,,5.0,5.0,,,313.0,294.0,0.0,,,,0.0,,,0.18,52.0,79.0,3.6,1.3,,0.39,,0.01,,,,1.1,0.0,0.0,,,,5.7,0.0,0.0,,,,,7.61,7.48,0.0,0.0,0.0
702,4.0,,0.08,0.08,0.129,,205.0,,,,0.0,0.0,0.0,,,,7.4,5.9,589.0,979.0,0.0,,,,0.0,0.0,1.2,,102.4,,30.0,,1.0,,0.004,,1.0,1.0,1.06,,,,101.9,,2.8,,,,1.0,1.0,0.51,0.5,7.74,7.8,0.0,0.0,0.0
1794,,,0.36,0.34,,,,,,,0.0,0.0,88.0,42.0,,,,115.0,260.0,268.0,0.0,0.0,,,0.0,0.0,,,,2337.0,,1354.0,,,,,,1.0,,5.7,,,,,,,,,,,,1.95,6.89,7.16,0.0,1.0,0.0
177,,,,,,,,,,,0.0,,0.0,0.0,,,,,841.0,960.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.5,0.5,7.5,7.1,0.0,0.0,0.0
671,,,0.05,0.05,,,,,0.0,0.0,,,,4.0,,,2.0,2.0,679.0,643.0,,,0.0,0.0,,,,,,,,,,,,,6.0,2.0,,,,,,,,,,,6.0,2.0,1.0,1.0,7.3,7.4,0.0,0.0,0.0
510,,,,,,,,,,,0.0,0.0,6.0,0.0,,,0.0,0.0,452.0,455.0,,,,,0.0,0.0,,,24.0,20.0,10.0,25.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.2,7.8,0.0,0.0,0.0
406,,,,,,,,,,,0.0,0.0,,26.0,,,0.0,0.0,741.0,753.0,,,,,0.0,0.0,,,20.0,20.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.14,7.1,0.0,0.0,0.0
738,,,0.05,0.05,,,,,7.5,1.0,0.0,,,83.0,,,7.0,7.0,632.0,543.0,,0.0,0.0,0.0,,,,,345.0,120.0,,10.0,,,,,2.0,2.0,,3.2,,,,6.5,,38.0,,,2.0,,2.1,1.0,7.2,7.2,1.0,1.0,0.0
965,,,,0.08,,,,,,,1.0,0.0,4.0,0.0,5.0,,,6.0,417.0,468.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,1.0,,,0.0,,,,,,0.0,,,1.0,,0.5,8.13,7.82,1.0,0.0,0.0
1095,,,,,,,,,1.0,3.0,,,26.0,12.0,,,2.0,,496.0,,,0.0,0.0,0.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,4.0,,1.0,,8.0,,1.0,1.0,0.0
259,,,0.05,0.05,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,393.0,489.0,0.0,0.0,,,0.0,0.0,,,20.0,20.0,23.0,15.0,,,,,,1.0,1.9,2.6,,,14.0,13.0,1.0,1.0,,,,1.0,,1.0,7.5,7.4,0.0,0.0,1.0
332,,,0.05,0.05,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,622.0,676.0,,,,,0.0,0.0,,,20.0,20.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.0,7.3,0.0,0.0,0.0
460,,,0.05,0.05,,,,,,,0.0,0.0,0.0,4.0,,,0.0,0.0,456.0,466.0,,,,,0.0,0.0,,,20.0,92.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.8,8.0,0.0,0.0,0.0
311,,,0.05,0.05,,,,,,,0.0,0.0,0.0,43.0,,,0.0,0.0,381.0,466.0,,,,,0.0,0.0,,,20.0,20.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.5,7.4,0.0,0.0,0.0
875,5.0,5.0,0.16,0.2,0.524,0.582,27.0,22.0,0.0,2.0,,,125.0,120.0,,,2.0,7.0,520.0,526.0,0.0,0.0,0.0,0.0,,,0.9,0.85,95.0,75.0,9.2,9.1,0.45,0.5,0.01,0.01,2.0,2.0,0.72,1.7,,,35.4,33.7,16.0,19.0,,,2.0,2.0,1.7,1.0,7.5,7.8,0.0,1.0,0.0
608,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,414.0,524.0,,,,,0.0,0.0,,,20.0,21.0,10.0,10.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.5,7.3,0.0,0.0,0.0
1775,,,0.05,0.05,,,,,,,0.0,0.0,,,,,0.0,0.0,397.0,395.0,,,,,0.0,0.0,,,23.0,20.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.7,7.7,0.0,0.0,1.0
781,,,0.05,0.05,,,,33.0,0.0,4.0,0.0,,0.0,300.0,,,4.0,8.0,379.0,407.0,0.0,0.0,0.0,0.0,0.0,,,,30.0,136.0,5.0,8.0,,4.2,,,1.0,2.0,3.5,3.6,,,6.7,7.5,30.0,20.0,,,,1.0,1.0,1.4,7.0,8.24,0.0,1.0,1.0
1101,,,0.05,0.05,,,,,0.0,0.0,,,44.0,7.0,,,3.0,3.3,180.0,155.0,,,0.0,0.0,,,,,58.0,56.0,5.0,5.0,,,,,2.0,2.0,,,,,,,,,,,2.0,2.0,1.0,1.0,7.7,8.1,0.0,0.0,0.0
1117,,,,,,,,,0.0,0.0,,,0.0,0.0,,,4.0,4.0,716.0,810.0,,,0.0,0.0,,,,,,28.0,,5.0,,,,,1.0,4.0,,,,,,,,,,,1.0,4.0,1.0,1.0,7.5,7.1,0.0,0.0,0.0
587,,,0.21,0.09,,,,,,,0.0,0.0,,3.0,4.3,4.5,,,656.0,421.0,,,,,0.0,0.0,,,79.0,141.0,26.0,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.2,0.7,7.5,7.9,0.0,0.0,0.0
1361,,,0.08,0.08,,,,,,,0.0,0.0,,,,,7.0,4.4,596.0,583.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,0.5,0.5,7.45,7.3,0.0,0.0,0.0
807,,,0.07,,,,,,0.0,0.0,,,0.0,0.0,5.0,,,5.0,768.0,688.0,0.0,0.0,0.0,0.0,,,,,47.0,136.0,2.6,0.5,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,1.0,,7.36,7.23,0.0,0.0,0.0
